objective	family	representation	method	target_offset	target	sigma	metric	mean	std	n	status
jepa	physics	pooled	selected	40	buoyancy_laplacian_magnitude		test_log_mse	4.995546488962537		1	ok
jepa	physics	pooled	mlp	40	convective_flux		test_vrmse	0.2986481381321536		1	ok
jepa	physics	pooled	mlp	40	convective_flux		test_r2	0.9108092895901981		1	ok
jepa	physics	pooled	mlp	40	convective_flux		test_pearson_r	0.9552470398808497		1	ok
jepa	physics	pooled	mlp	40	convective_flux		test_mse	1.5338745535532548e-06		1	ok
jepa	physics	pooled	mlp	40	convective_flux		test_log_mse	-5.814210157288837		1	ok
jepa	physics	pooled	ridge	40	convective_flux		test_vrmse	0.3565249169685838		1	ok
jepa	physics	pooled	ridge	40	convective_flux		test_r2	0.8728899835805444		1	ok
jepa	physics	pooled	ridge	40	convective_flux		test_pearson_r	0.934637336176833		1	ok
jepa	physics	pooled	ridge	40	convective_flux		test_mse	2.1859991785210893e-06		1	ok
jepa	physics	pooled	ridge	40	convective_flux		test_log_mse	-5.660350005590262		1	ok
jepa	physics	pooled	ridge_plus_control	40	convective_flux		test_vrmse	0.3068593528678325		1	ok
jepa	physics	pooled	ridge_plus_control	40	convective_flux		test_r2	0.905837337557535		1	ok
jepa	physics	pooled	ridge_plus_control	40	convective_flux		test_pearson_r	0.95210890268987		1	ok
jepa	physics	pooled	ridge_plus_control	40	convective_flux		test_mse	1.6193806636554019e-06		1	ok
jepa	physics	pooled	ridge_plus_control	40	convective_flux		test_log_mse	-5.790651050756947		1	ok
jepa	physics	pooled	selected	40	convective_flux		test_vrmse	0.2986481381321536		1	ok
jepa	physics	pooled	selected	40	convective_flux		test_r2	0.9108092895901981		1	ok
jepa	physics	pooled	selected	40	convective_flux		test_pearson_r	0.9552470398808497		1	ok
jepa	physics	pooled	selected	40	convective_flux		test_mse	1.5338745535532548e-06		1	ok
jepa	physics	pooled	selected	40	convective_flux		test_log_mse	-5.814210157288837		1	ok
jepa	physics	pooled	mlp	40	enstrophy		test_vrmse	0.2304626760975469		1	ok
jepa	physics	pooled	mlp	40	enstrophy		test_r2	0.9468869549259572		1	ok
jepa	physics	pooled	mlp	40	enstrophy		test_pearson_r	0.9734369331633701		1	ok
jepa	physics	pooled	mlp	40	enstrophy		test_mse	109.11523441703015		1	ok
jepa	physics	pooled	mlp	40	enstrophy		test_log_mse	2.037885390014179		1	ok
jepa	physics	pooled	ridge	40	enstrophy		test_vrmse	0.31204340981116363		1	ok
jepa	physics	pooled	ridge	40	enstrophy		test_r2	0.9026289103934222		1	ok
jepa	physics	pooled	ridge	40	enstrophy		test_pearson_r	0.9502853123056053		1	ok
jepa	physics	pooled	ridge	40	enstrophy		test_mse	200.03878996302984		1	ok
jepa	physics	pooled	ridge	40	enstrophy		test_log_mse	2.301114218831197		1	ok
jepa	physics	pooled	ridge_plus_control	40	enstrophy		test_vrmse	0.23896156611510808		1	ok
jepa	physics	pooled	ridge_plus_control	40	enstrophy		test_r2	0.9428973699198149		1	ok
jepa	physics	pooled	ridge_plus_control	40	enstrophy		test_pearson_r	0.9713347317363688		1	ok
jepa	physics	pooled	ridge_plus_control	40	enstrophy		test_mse	117.311422426304		1	ok
jepa	physics	pooled	ridge_plus_control	40	enstrophy		test_log_mse	2.069340300736146		1	ok
jepa	physics	pooled	selected	40	enstrophy		test_vrmse	0.2304626760975469		1	ok
jepa	physics	pooled	selected	40	enstrophy		test_r2	0.9468869549259572		1	ok
jepa	physics	pooled	selected	40	enstrophy		test_pearson_r	0.9734369331633701		1	ok
jepa	physics	pooled	selected	40	enstrophy		test_mse	109.11523441703015		1	ok
jepa	physics	pooled	selected	40	enstrophy		test_log_mse	2.037885390014179		1	ok
jepa	physics	pooled	mlp	40	pressure_gradient_magnitude		test_vrmse	0.11578919328944005		1	ok
